location,iso_code,date,people_fully_vaccinated_per_hundred
Dominica,DMA,2022/3/23,
Dominica,DMA,2022/3/24,
Dominica,DMA,2022/3/25,41.47
Dominica,DMA,2022/3/26,
Dominica,DMA,2022/3/27,
Dominica,DMA,2022/3/28,
Dominica,DMA,2022/3/29,
Dominica,DMA,2022/3/30,41.47
Dominica,DMA,2022/3/31,
Dominica,DMA,2022/4/1,41.58
Dominica,DMA,2022/4/2,
Dominica,DMA,2022/4/3,
Dominica,DMA,2022/4/4,
Dominica,DMA,2022/4/5,
Dominica,DMA,2022/4/6,
Dominica,DMA,2022/4/7,
Dominica,DMA,2022/4/8,41.61
Dominican Republic,DOM,2021/2/15,
Dominican Republic,DOM,2021/2/16,
Dominican Republic,DOM,2021/2/17,
Dominican Republic,DOM,2021/2/18,
Dominican Republic,DOM,2021/2/19,
Dominican Republic,DOM,2021/2/20,
Dominican Republic,DOM,2021/2/21,
Dominican Republic,DOM,2021/2/22,
Dominican Republic,DOM,2021/2/23,
Dominican Republic,DOM,2021/2/24,
Dominican Republic,DOM,2021/2/25,
Dominican Republic,DOM,2021/2/26,
Dominican Republic,DOM,2021/2/27,
Dominican Republic,DOM,2021/2/28,
Dominican Republic,DOM,2021/3/1,
Dominican Republic,DOM,2021/3/2,
Dominican Republic,DOM,2021/3/3,
Dominican Republic,DOM,2021/3/4,
Dominican Republic,DOM,2021/3/5,
Dominican Republic,DOM,2021/3/6,
Dominican Republic,DOM,2021/3/7,
Dominican Republic,DOM,2021/3/8,
Dominican Republic,DOM,2021/3/9,
Dominican Republic,DOM,2021/3/10,
Dominican Republic,DOM,2021/3/11,
Dominican Republic,DOM,2021/3/12,
Dominican Republic,DOM,2021/3/13,
Dominican Republic,DOM,2021/3/14,
Dominican Republic,DOM,2021/3/15,
Dominican Republic,DOM,2021/3/16,
Dominican Republic,DOM,2021/3/17,
Dominican Republic,DOM,2021/3/18,
Dominican Republic,DOM,2021/3/19,
Dominican Republic,DOM,2021/3/20,
Dominican Republic,DOM,2021/3/21,
Dominican Republic,DOM,2021/3/22,
Dominican Republic,DOM,2021/3/23,
Dominican Republic,DOM,2021/3/24,
Dominican Republic,DOM,2021/3/25,
Dominican Republic,DOM,2021/3/26,
Dominican Republic,DOM,2021/3/27,
Dominican Republic,DOM,2021/3/28,
Dominican Republic,DOM,2021/3/29,
Dominican Republic,DOM,2021/3/30,0.5
Dominican Republic,DOM,2021/3/31,
Dominican Republic,DOM,2021/4/1,
Dominican Republic,DOM,2021/4/2,
Dominican Republic,DOM,2021/4/3,
Dominican Republic,DOM,2021/4/4,
Dominican Republic,DOM,2021/4/5,
Dominican Republic,DOM,2021/4/6,
Dominican Republic,DOM,2021/4/7,
Dominican Republic,DOM,2021/4/8,
Dominican Republic,DOM,2021/4/9,
Dominican Republic,DOM,2021/4/10,
Dominican Republic,DOM,2021/4/11,
Dominican Republic,DOM,2021/4/12,
Dominican Republic,DOM,2021/4/13,
Dominican Republic,DOM,2021/4/14,5.48
Dominican Republic,DOM,2021/4/15,
Dominican Republic,DOM,2021/4/16,
Dominican Republic,DOM,2021/4/17,
Dominican Republic,DOM,2021/4/18,
Dominican Republic,DOM,2021/4/19,
Dominican Republic,DOM,2021/4/20,
Dominican Republic,DOM,2021/4/21,
Dominican Republic,DOM,2021/4/22,
Dominican Republic,DOM,2021/4/23,
Dominican Republic,DOM,2021/4/24,
Dominican Republic,DOM,2021/4/25,6.88
Dominican Republic,DOM,2021/4/26,7.01
Dominican Republic,DOM,2021/4/27,7.12
Dominican Republic,DOM,2021/4/28,7.19
Dominican Republic,DOM,2021/4/29,7.23
Dominican Republic,DOM,2021/4/30,7.27
Dominican Republic,DOM,2021/5/1,7.27
Dominican Republic,DOM,2021/5/2,7.28
Dominican Republic,DOM,2021/5/3,7.31
Dominican Republic,DOM,2021/5/4,7.34
Dominican Republic,DOM,2021/5/5,7.37
Dominican Republic,DOM,2021/5/6,7.38
Dominican Republic,DOM,2021/5/7,7.4
Dominican Republic,DOM,2021/5/8,7.4
Dominican Republic,DOM,2021/5/9,7.4
Dominican Republic,DOM,2021/5/10,7.42
Dominican Republic,DOM,2021/5/11,7.44
Dominican Republic,DOM,2021/5/12,7.46
Dominican Republic,DOM,2021/5/13,7.47
Dominican Republic,DOM,2021/5/14,7.49
Dominican Republic,DOM,2021/5/15,7.49
Dominican Republic,DOM,2021/5/16,7.49
Dominican Republic,DOM,2021/5/17,
Dominican Republic,DOM,2021/5/18,7.54
Dominican Republic,DOM,2021/5/19,7.57
Dominican Republic,DOM,2021/5/20,7.72
Dominican Republic,DOM,2021/5/21,7.96
Dominican Republic,DOM,2021/5/22,8.03
Dominican Republic,DOM,2021/5/23,8.06
Dominican Republic,DOM,2021/5/24,8.33
Dominican Republic,DOM,2021/5/25,8.62
Dominican Republic,DOM,2021/5/26,8.91
Dominican Republic,DOM,2021/5/27,9.19
Dominican Republic,DOM,2021/5/28,9.44
Dominican Republic,DOM,2021/5/29,9.5
Dominican Republic,DOM,2021/5/30,9.52
Dominican Republic,DOM,2021/5/31,9.93
Dominican Republic,DOM,2021/6/1,10.43
Dominican Republic,DOM,2021/6/2,10.97
Dominican Republic,DOM,2021/6/3,11.24
Dominican Republic,DOM,2021/6/4,11.89
Dominican Republic,DOM,2021/6/5,12.15
Dominican Republic,DOM,2021/6/6,12.31
Dominican Republic,DOM,2021/6/7,13.19
Dominican Republic,DOM,2021/6/8,14.28
Dominican Republic,DOM,2021/6/9,15.41
Dominican Republic,DOM,2021/6/10,16.68
Dominican Republic,DOM,2021/6/11,17.76
Dominican Republic,DOM,2021/6/12,18.06
Dominican Republic,DOM,2021/6/13,18.19
Dominican Republic,DOM,2021/6/14,19.15
Dominican Republic,DOM,2021/6/15,19.96
Dominican Republic,DOM,2021/6/16,20.56
Dominican Republic,DOM,2021/6/17,21.28
Dominican Republic,DOM,2021/6/18,22.03
Dominican Republic,DOM,2021/6/19,22.39
Dominican Republic,DOM,2021/6/20,22.56
Dominican Republic,DOM,2021/6/21,23.25
Dominican Republic,DOM,2021/6/22,23.83
Dominican Republic,DOM,2021/6/23,24.25
Dominican Republic,DOM,2021/6/24,24.58
Dominican Republic,DOM,2021/6/25,24.82
Dominican Republic,DOM,2021/6/26,24.9
Dominican Republic,DOM,2021/6/27,24.94
Dominican Republic,DOM,2021/6/28,25.29
Dominican Republic,DOM,2021/6/29,25.82
Dominican Republic,DOM,2021/6/30,26.41
Dominican Republic,DOM,2021/7/1,
Dominican Republic,DOM,2021/7/2,
Dominican Republic,DOM,2021/7/3,27.92
Dominican Republic,DOM,2021/7/4,28.2
Dominican Republic,DOM,2021/7/5,29.14
Dominican Republic,DOM,2021/7/6,30.12
Dominican Republic,DOM,2021/7/7,31.07
Dominican Republic,DOM,2021/7/8,31.67
Dominican Republic,DOM,2021/7/9,32.09
Dominican Republic,DOM,2021/7/10,32.28
Dominican Republic,DOM,2021/7/11,32.39
Dominican Republic,DOM,2021/7/12,32.63
Dominican Republic,DOM,2021/7/13,32.9
Dominican Republic,DOM,2021/7/14,33.14
Dominican Republic,DOM,2021/7/15,33.39
Dominican Republic,DOM,2021/7/16,33.71
Dominican Republic,DOM,2021/7/17,33.9
Dominican Republic,DOM,2021/7/18,33.99
Dominican Republic,DOM,2021/7/19,34.51
Dominican Republic,DOM,2021/7/20,35.03
Dominican Republic,DOM,2021/7/21,35.55
Dominican Republic,DOM,2021/7/22,36.01
Dominican Republic,DOM,2021/7/23,36.38
Dominican Republic,DOM,2021/7/24,36.48
Dominican Republic,DOM,2021/7/25,36.51
Dominican Republic,DOM,2021/7/26,36.85
Dominican Republic,DOM,2021/7/27,37.33
Dominican Republic,DOM,2021/7/28,37.79
Dominican Republic,DOM,2021/7/29,38.11
Dominican Republic,DOM,2021/7/30,38.4
Dominican Republic,DOM,2021/7/31,38.49
Dominican Republic,DOM,2021/8/1,38.52
Dominican Republic,DOM,2021/8/2,38.81
Dominican Republic,DOM,2021/8/3,39.1
Dominican Republic,DOM,2021/8/4,39.37
Dominican Republic,DOM,2021/8/5,39.6
Dominican Republic,DOM,2021/8/6,39.79
Dominican Republic,DOM,2021/8/7,39.86
Dominican Republic,DOM,2021/8/8,39.89
Dominican Republic,DOM,2021/8/9,40.09
Dominican Republic,DOM,2021/8/10,40.32
Dominican Republic,DOM,2021/8/11,40.44
Dominican Republic,DOM,2021/8/12,40.52
Dominican Republic,DOM,2021/8/13,40.67
Dominican Republic,DOM,2021/8/14,40.73
Dominican Republic,DOM,2021/8/15,40.74
Dominican Republic,DOM,2021/8/16,40.75
Dominican Republic,DOM,2021/8/17,40.91
Dominican Republic,DOM,2021/8/18,41.09
Dominican Republic,DOM,2021/8/19,41.27
Dominican Republic,DOM,2021/8/20,41.4
Dominican Republic,DOM,2021/8/21,41.45
Dominican Republic,DOM,2021/8/22,41.48
Dominican Republic,DOM,2021/8/23,41.62
Dominican Republic,DOM,2021/8/24,41.78
Dominican Republic,DOM,2021/8/25,41.94
Dominican Republic,DOM,2021/8/26,42.08
Dominican Republic,DOM,2021/8/27,42.21
Dominican Republic,DOM,2021/8/28,42.25
Dominican Republic,DOM,2021/8/29,42.27
Dominican Republic,DOM,2021/8/30,42.39
Dominican Republic,DOM,2021/8/31,42.53
Dominican Republic,DOM,2021/9/1,42.65
Dominican Republic,DOM,2021/9/2,42.76
Dominican Republic,DOM,2021/9/3,42.86
Dominican Republic,DOM,2021/9/4,42.9
Dominican Republic,DOM,2021/9/5,42.91
Dominican Republic,DOM,2021/9/6,43
Dominican Republic,DOM,2021/9/7,43.1
Dominican Republic,DOM,2021/9/8,43.21
Dominican Republic,DOM,2021/9/9,43.32
Dominican Republic,DOM,2021/9/10,43.41
Dominican Republic,DOM,2021/9/11,43.44
Dominican Republic,DOM,2021/9/12,43.45
Dominican Republic,DOM,2021/9/13,43.54
Dominican Republic,DOM,2021/9/14,43.64
Dominican Republic,DOM,2021/9/15,43.74
Dominican Republic,DOM,2021/9/16,43.84
Dominican Republic,DOM,2021/9/17,43.94
Dominican Republic,DOM,2021/9/18,43.97
Dominican Republic,DOM,2021/9/19,43.99
Dominican Republic,DOM,2021/9/20,44.08
Dominican Republic,DOM,2021/9/21,44.18
Dominican Republic,DOM,2021/9/22,44.28
Dominican Republic,DOM,2021/9/23,44.37
Dominican Republic,DOM,2021/9/24,44.39
Dominican Republic,DOM,2021/9/25,44.42
Dominican Republic,DOM,2021/9/26,44.44
Dominican Republic,DOM,2021/9/27,44.53
Dominican Republic,DOM,2021/9/28,44.62
Dominican Republic,DOM,2021/9/29,44.71
Dominican Republic,DOM,2021/9/30,44.81
Dominican Republic,DOM,2021/10/1,44.89
Dominican Republic,DOM,2021/10/2,44.92
Dominican Republic,DOM,2021/10/3,44.93
Dominican Republic,DOM,2021/10/4,45
Dominican Republic,DOM,2021/10/5,45.08
Dominican Republic,DOM,2021/10/6,45.16
Dominican Republic,DOM,2021/10/7,45.25
Dominican Republic,DOM,2021/10/8,45.33
Dominican Republic,DOM,2021/10/9,45.38
Dominican Republic,DOM,2021/10/10,45.4
Dominican Republic,DOM,2021/10/11,45.54
Dominican Republic,DOM,2021/10/12,45.71
Dominican Republic,DOM,2021/10/13,45.89
Dominican Republic,DOM,2021/10/14,46.1
Dominican Republic,DOM,2021/10/15,46.3
Dominican Republic,DOM,2021/10/16,46.4
Dominican Republic,DOM,2021/10/17,46.45
Dominican Republic,DOM,2021/10/18,46.75
Dominican Republic,DOM,2021/10/19,47.09
Dominican Republic,DOM,2021/10/20,47.39
Dominican Republic,DOM,2021/10/21,47.66
Dominican Republic,DOM,2021/10/22,47.86
Dominican Republic,DOM,2021/10/23,47.93
Dominican Republic,DOM,2021/10/24,47.96
Dominican Republic,DOM,2021/10/25,48.11
Dominican Republic,DOM,2021/10/26,48.26
Dominican Republic,DOM,2021/10/27,48.38
Dominican Republic,DOM,2021/10/28,48.49
Dominican Republic,DOM,2021/10/29,48.57
Dominican Republic,DOM,2021/10/30,48.61
Dominican Republic,DOM,2021/10/31,48.62
Dominican Republic,DOM,2021/11/1,48.72
Dominican Republic,DOM,2021/11/2,48.83
Dominican Republic,DOM,2021/11/3,48.93
Dominican Republic,DOM,2021/11/4,49.04
Dominican Republic,DOM,2021/11/5,49.14
Dominican Republic,DOM,2021/11/6,49.16
Dominican Republic,DOM,2021/11/7,49.18
Dominican Republic,DOM,2021/11/8,49.31
Dominican Republic,DOM,2021/11/9,49.46
Dominican Republic,DOM,2021/11/10,49.6
Dominican Republic,DOM,2021/11/11,49.74
Dominican Republic,DOM,2021/11/12,49.85
Dominican Republic,DOM,2021/11/13,49.9
Dominican Republic,DOM,2021/11/14,49.92
Dominican Republic,DOM,2021/11/15,50.04
Dominican Republic,DOM,2021/11/16,50.19
Dominican Republic,DOM,2021/11/17,50.31
Dominican Republic,DOM,2021/11/18,
Dominican Republic,DOM,2021/11/19,50.48
Dominican Republic,DOM,2021/11/20,50.51
Dominican Republic,DOM,2021/11/21,50.53
Dominican Republic,DOM,2021/11/22,50.63
Dominican Republic,DOM,2021/11/23,50.74
Dominican Republic,DOM,2021/11/24,50.81
Dominican Republic,DOM,2021/11/25,50.88
Dominican Republic,DOM,2021/11/26,50.95
Dominican Republic,DOM,2021/11/27,50.97
Dominican Republic,DOM,2021/11/28,50.98
Dominican Republic,DOM,2021/11/29,51.06
Dominican Republic,DOM,2021/11/30,51.14
Dominican Republic,DOM,2021/12/1,51.2
Dominican Republic,DOM,2021/12/2,51.22
Dominican Republic,DOM,2021/12/3,51.28
Dominican Republic,DOM,2021/12/4,51.31
Dominican Republic,DOM,2021/12/5,51.31
Dominican Republic,DOM,2021/12/6,51.37
Dominican Republic,DOM,2021/12/7,51.43
Dominican Republic,DOM,2021/12/8,51.49
Dominican Republic,DOM,2021/12/9,
Dominican Republic,DOM,2021/12/10,51.59
Dominican Republic,DOM,2021/12/11,51.6
Dominican Republic,DOM,2021/12/12,51.6
Dominican Republic,DOM,2021/12/13,51.65
Dominican Republic,DOM,2021/12/14,51.7
Dominican Republic,DOM,2021/12/15,51.74
Dominican Republic,DOM,2021/12/16,51.78
Dominican Republic,DOM,2021/12/17,51.83
Dominican Republic,DOM,2021/12/18,51.84
Dominican Republic,DOM,2021/12/19,51.84
Dominican Republic,DOM,2021/12/20,51.87
Dominican Republic,DOM,2021/12/21,
Dominican Republic,DOM,2021/12/22,51.93
Dominican Republic,DOM,2021/12/23,51.94
Dominican Republic,DOM,2021/12/24,51.95
Dominican Republic,DOM,2021/12/25,
Dominican Republic,DOM,2021/12/26,
Dominican Republic,DOM,2021/12/27,51.97
Dominican Republic,DOM,2021/12/28,51.99
Dominican Republic,DOM,2021/12/29,52.02
Dominican Republic,DOM,2021/12/30,52.03
Dominican Republic,DOM,2021/12/31,52.03
Dominican Republic,DOM,2022/1/1,52.03
Dominican Republic,DOM,2022/1/2,52.04
Dominican Republic,DOM,2022/1/3,52.07
Dominican Republic,DOM,2022/1/4,52.13
Dominican Republic,DOM,2022/1/5,52.16
Dominican Republic,DOM,2022/1/6,52.2
Dominican Republic,DOM,2022/1/7,52.23
Dominican Republic,DOM,2022/1/8,52.24
Dominican Republic,DOM,2022/1/9,52.25
Dominican Republic,DOM,2022/1/10,52.26
Dominican Republic,DOM,2022/1/11,52.3
Dominican Republic,DOM,2022/1/12,52.34
Dominican Republic,DOM,2022/1/13,52.38
Dominican Republic,DOM,2022/1/14,52.41
Dominican Republic,DOM,2022/1/15,52.42
Dominican Republic,DOM,2022/1/16,52.43
Dominican Republic,DOM,2022/1/17,52.47
Dominican Republic,DOM,2022/1/18,52.51
Dominican Republic,DOM,2022/1/19,
Dominican Republic,DOM,2022/1/20,52.58
Dominican Republic,DOM,2022/1/21,52.59
Dominican Republic,DOM,2022/1/22,52.6
Dominican Republic,DOM,2022/1/23,52.61
Dominican Republic,DOM,2022/1/24,52.62
